id	name	price	area	error	where	geotag	deleted	description	url	in_geofence
7703241607	Great jogging spots at your finger tips with this Green Lake Home!	2060	green lake		Green Lake	(47.680426, -122.32406)	False	"1 Bedroom, 1 Bath | Approximately 574 Sq. Ft.See our property details here:https://thrive.touraptnow.com/7c39idONE NEIGHBORHOOD. TWO LUXURY APARTMENT COMMUNITIES.Call Now -  show contact info
 x 133 Community Info:Where you live is a reward that stimulates the senses and excites the mind. Meet Green Lake Village and The Eddy, a community that offers just that – stylish apartment homes with sleek, modern interiors and thoughtfully designed amenity spaces.Green Lake is a connected community built for and around the outdoor enthusiasts. Everything you need to make the most of life in Seattle is within reach.Residence Features: ✩  Personal Balconies or Patios* ✩  Complete Stainless-Steel Appliance Package ✩  Energy-Efficient, Dual-Pane Windows ✩  Gourmet Kitchens ✩  Open-Concept Living Areas ✩  Contemporary Lighting ✩  Distinctive Wood-Style Flooring ✩  Modern Custom-Wood Cabinetry ✩  LEED-Silver Certification ✩  Modern Track Lighting in Kitchens & Dining Spaces ✩  Oversized Closets* ✩  High-Efficiency Full-Size Front-Loading Washers & Dryers ✩  Energy-Efficient Lighting ✩  Quartz Countertops Throughout ✩  Designer Finishes with Accent Walls* ✩  Expansive Ceilings* ✩  Plush Carpeting in BedroomsCommunity Features: ✩  Surrounded by Restaurants, Entertainment & Shopping ✩  Indoor Bike Storage ✩  Resident Lounge with Flat-Screen TVs & Pool Table ✩  Controlled-Access Community ✩  Smoke-Free Community ✩  Excellent Freeway Access ✩  We Love Pets!* ✩  Retail Experiences within Walking Distance ✩  Concierge Conveniences (Dry Cleaning, etc.) ✩  92 Walkscore ✩  Expansive Roof Deck/Club Room with Panoramic Views ✩  Community Kayak and Paddle Board ✩  Reservable Club Room with Pool Table, Full Kitchen & two TV's ✩  24-Hour Fitness Center with Top-of-the-Line Equipment ✩  Wi-Fi Access in Common Areas ✩  Spectacular Skyline Vistas ✩  Outdoor Courtyard ✩  Additional Storage Available* ✩  Easy Access to Public Transportation ✩  Short Walk to Parks & Recreational Activities ✩  Community Barbecue Grilling Stations ✩  Breathtaking City & Mountain ViewsPet Policy:Restricted animals and/or breeds include, but are not limited to, the following: 1. Animals: Reptiles (snakes, iguanas) Ferrets, Skunks, Raccoons, Squirrels, Rabbits, Birds (parrots, cockatiels, macaws) 2. Breeds: Cane Carsos, Pit Bulls, Rottweilers, Doberman Pinschers, Any hybrid or mixed breed of one of the Income Requirements:2.5 times the rentOffice Hours:Monday-Friday: 10:00AM-6:00PMSaturday: 9:00AM-6:00PMSunday: 10:00AM-5:00PMPhotos and/or floor plans shown are representational and may not depict the exact layout or features of the available unit. If currently occupied, the individual unit you've selected may not be available to tour. Please contact our leasing team with any questions.Equal Housing OpportunityHIj5SK4g"	https://seattle.craigslist.org/see/apa/d/seattle-great-jogging-spots-at-your/7703241607.html	True
7703241380	Campus View is leasing out fast, find your future home today!	1617	university district		U-District	(47.660528, -122.320637)	False	"2 weeks free off 2nd month's rent  Welcome to Campus View & Avalon on 7th1 bedroom | 1 bath | 600 square feetVisit This Website to See More:https://mhe.aptfeatures.com/13i977Our beautiful homes have quality options to make you feel at home.Call Now -  show contact info
 x 125 Community Info:As Seattle’s premier UW off-campus housing, Campus View & Avalon on 7th offer a range of spacious, recently remodeled residences with different floor plan options. Choose from Studio, 1, 2 & 3 bedroom Seattle U District apartments featuring a prime location and desirable amenities – including a controlled access garage, rooftop deck, and more. Our professional, on-site management and maintenance staff keeps everything running smoothly!Our Seattle U District apartments are just blocks away from the University of Washington, making it easy to commute to class and meet up with friends! We’re walking distance to many popular eateries, coffee shops, bars and stores in the University District. It’s also just a quick bus or car ride to the heart of downtown Seattle.Contact us today to see how you can call Campus View or Avalon, the top student housing in Seattle, your home away from home! Our office can answer any questions you may have and get you scheduled for a tour.Campus View has two unique UW off-campus housing options located right next door to one another.Campus View I: Offering 2 and 3 bedroom homes, complete with granite counter tops, vinyl flooring, large bedrooms and spacious closets. Some of our University District apartments even feature spectacular views of The Space Needle, Lake Union, Mt. Rainier and Downtown.Campus View II: Offering1, 2 and 3 bedroom homes, complete with stone counter tops, stainless steel appliances, vinyl flooring, spacious closets, and private balconies. Some of the options also feature vaulted ceilings and a skylight in the living room.Just steps from Campus View you will find Avalon on 7th.Avalon on 7th: Offering Studio, 1 Bedroom, 2 Bedroom and 3 Bedroom homes, complete with new appliances, new flooring, new lighting, and some even offer balconies and lofts. These spacious open layouts will make you feel right at home! You won’t find better UW off-campus student housing in Seattle!Residence Features: ✩  Vaulted Ceilings ✩  City & Mountain Views ✩  Stainless Steel Appliances (select units) ✩  Gourmet Kitchen ✩  Private Balcony ✩  Refrigerator ✩  Dishwasher ✩  Granite Countertops ✩  Oven RangeCommunity Features: ✩  Public Parking ✩  Laundry Facility ✩  Package Locker ✩  Recycling ✩  Access to Public Transportation ✩  Roof Top terrace ✩  24-Hour Emergency Maintenance ✩  Reserved Parking ✩  On-site Management ✩  Garbage & Compost Disposal ✩  Elevator ✩  Controlled Access EntriesPet Policy:No pets Income Requirements:Proof of income from employment Office Hours: M - F: BY APPOINTMENT S - SU: CLOSED Equal Housing OpportunitydrmFv00Rev"	https://seattle.craigslist.org/see/apa/d/seattle-campus-view-is-leasing-out-fast/7703241380.html	True
7703240893	High-speed data wiring, Locally commissioned artwork	3265	fremont		Fremont	(47.650809, -122.342425)	False	"The Hayes3627 Stone Way N, Seattle, WA, 98103Call Now -  show contact info
 x 72OR Text 72 to  show contact info
 to chat!Interested In This Unit? Use this link for more details:thehayesapartments.com/Welcome to The Hayes on Stone Way2 bedroom | 2 bath | 945 square feetFeatures: ✓  Louver blinds ✓  Stainless steel kitchen sinks with pull-out designer selected plumbing fixtures ✓  Many homes with private terraces ✓  Quartz slab countertops in kitchens and baths ✓  Tall ceilings and large, operable windows ✓  Energy Star rated Whirlpool appliances, including microwave, dishwasher and range/oven, and full-size washer and dryer in each home ✓  Some units utilize sliding glass dividers for maximizing interior space ✓  2 distinct and sophisticated color palette choices in appealing, modern tones ✓  Energy efficient lighting including versatile track lighting systems custom configured to each floor plan ✓  Efficiently designed and inviting floor plans with ample kitchen storage ✓  High-speed data wiring ✓  Several homes with west and south (Lake Union) facing views ✓  European style cabinets with brushed nickel hardware accents ✓  Noise-absorbing, soft commercial vinyl plank floors paired with carpet in bedroomsCommunity Features: ✓  Luxer One package locker system with 24/7 secured access ✓  Acoustical sound engineered throughout the building ✓  Fitness room loaded with professional-grade equipment ✓  Locally commissioned artwork ✓  Game Room with bar, lounge area, community refrigerator, and shuffleboard ✓  Controlled access entry system ✓  Bike storage, maintenance station, and bike wash area ✓  24-hour on-line concierge and management services ✓  Media Room: movie screen, terraced seating, and entertainment bar ✓  Street-level retail space ✓  Pet washroom ✓  Business Center with workspaces and whiteboards ✓  Resident rooftop deck with spectacular views, bar seating areas, lounge chairs, heaters, BBQs, Outdoor TV, community garden, and fire pitsCommunity Info:Are you looking for apartments in Fremont, Seattle? The Hayes on Stone Way offers a mix of modern studio, one-, and two-bedroom floor plans that fit your lifestyle and needs. Each apartment is designed to fit your unique individuality. The picturesque, modern exterior of our apartment building is combined with luxurious amenities inside each apartment. Residents will also love our modern community amenities.All of our apartment and community features are coupled with being in a fantastic location, within close proximity to local restaurants, parks, and shopping. Contact us today to schedule a tour of our apartments in Fremont Seattle.Office Hours:Monday-Friday: 9:00AM-6:00PMSaturday-Sunday: 10:00AM-5:00PMEqual Housing OpportunityfG3pWQRrrWz"	https://seattle.craigslist.org/see/apa/d/seattle-high-speed-data-wiring-locally/7703240893.html	True
7703240790	Individual Heating, Fiber Internet, Walk-In Closets	1634	green lake		Green Lake	(47.68852, -122.343438)	False	"Ask about our Specials! Crew 8228 Green Lake Drive N, Seattle, WA, 98103Follow This Link for More Information:https://avenue5.aptfeatures.com/63idr2Call Now -  show contact info
 x 108OR Text 108 to  show contact info
 to text our team directly.Live at CREW!1 Bedroom, 1 Bath | Approximately 582 Sq. Ft.Community Info:Now Leasing Green Lake Seattle, WA Apartments!Our apartments in Green Lake, Washington are located in one of Seattle’s most sought-after neighborhoods. It’s a great place to walk, to bike, to meet people and make friends. People come from all over the city to walk, run, bike or rollerblade around the Lake’s 3.3-mile paved pathway. Two swimming beaches, sports courts, and boat and paddleboard rental make it easy to get out on the lake and enjoy even more fun.CREW Apartments in Green Lake, Seattle is located in the most convenient spot! The lake is ringed by small boutiques, bars, bistros, restaurants and coffee shops. And just a block or two away, the atmosphere transitions to quiet, Seattle craftsman-style residential neighborhoods.Now, we are proud to announce that CREW is now open and leasing! Our well-designed 70-unit apartment community will be located at the northwest corner of Green Lake Park. Picture your new life. Walking to meet friends at Green Lake. Enjoying a morning paddle around the Lake or boarding the RAPIDRIDE to zoom downtown. It will all be right outside your front door! Call today to learn more about our fantastic community of Green Lake apartments in Seattle!This is simply an amazing place to live! Unit Highlights ✧  Tour Today ✧  Walk-In Closets ✧  Dishwasher + Full Kitchen Package ✧  Air Conditioning and Ceiling Fans ✧  In Unit Washer & Dryer ✧  Fiber Internet ✧  Stainless Steel Appliances ✧  Individual Heating*Smoke Free*Personal Water Heater*Double Pane WindowsCommunity Highlights ✧  Rooftop gathering and entertaining spaces ✧  Views of the DT Seattle Skyline, Puget Sound + the Cascades ✧  Live/Work options ✧  A Must See ✧  Bike Storage & Repair Station ✧  Neighborhood bars, bistros, and baristas! ✧  Walk or bike to shopping, dining, and entertainment ✧  Consider Green Lake Park as your front yard! ✧  Landscaped grounds and courtyardsOffice HoursMonday-Friday: 9:00AM-6:00PMPet PolicyIf you have pets, they are welcome at Crew*. *Some breed/weight restrictions apply Income RequirementsThis is a MFTE home. You must income qualify for this home. Equal Housing OpportunityV7LIb2Ijm"	https://seattle.craigslist.org/see/apa/d/seattle-individual-heating-fiber/7703240790.html	True
7703240280	Resident lounge, Two palettes of interior finishes, Pet spa	2241	queen anne		South Lake Union	(47.630726, -122.342338)	False	"Leeward1305 Dexter Street, Seattle, WA, 98109Want more information? Follow this link:https://greystar.leasehomenow.com/848753Call Now -  show contact info
 x 129OR Text 129 to  show contact info
 to text our leasing team.Up to One Month Free on Select Homes! 1 Bedroom, 1 Bath | Approximately 752 Sq. Ft.Community Info:Urban living as vibrant and alive as its surroundings. Leeward offers open concept one, one plus den and two bedroom floor plans with modern interiors and designer finishes. Conveniently located in the revitalized neighborhood of South Lake Union, distinctive for its live-work-play culture, Leeward offers all the conveniences of a connected community. Leeward is just minutes from major employers, transit options, Lake Union waterfront, shopping, dining and nightlife.  Unit Highlights ✧  Two palettes of interior finishes ✧  Open concept with one, one plus den and two bedroom floor plans ✧  Air conditioning available ✧  Quartz countertops ✧  Full size washer/dryer ✧  Stainless steel appliances ✧  Wood style plank flooring ✧  Oversized windows with roller shadesCommunity Highlights ✧  Fitness center ✧  Easy transit access ✧  Sky lounge ✧  e-business center, conference room ✧  High-tech gaming room ✧  Roof-top bark park ✧  Spin studio ✧  Roof decks with expansive views of Lake Union ✧  100% smoke-free ✧  Resident lounge ✧  Pet spaOffice HoursMon - Fri 9 AM - 6 PMSat & Sun 10 AM - 5 PMPet PolicyPet friendly, fees and restrictions apply. Income RequirementsIncome needs to be 3x the monthly rental rate.We also require a rental history verification. View our screening criteria here:https://thegreystar.com/files/Leeward_Greystar.pdf  We do not accept Comprehensive Reusable Tenant Screening Reports as defined by and pursuant to RCW 59.18.* Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Pricing and availability are subject to change. Rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.Equal Housing Opportunity0rWhXCw5jnU"	https://seattle.craigslist.org/see/apa/d/seattle-resident-lounge-two-palettes-of/7703240280.html	True
7703227111	4-6 Weeks Free, Fully Renovated, City Views and Spacious Floorplans	3145	seattle		Denny Triangle	(47.637195, -122.340702)	False	"4-6 Weeks Free! Met Tower 1942 Westlake Avenue, Seattle, WA, 98101Call Now -  show contact info
 x 88OR Text 88 to  show contact info
 to contact us.Use the link below for more details:https://avenue5.aptfeatures.com/3q7330WELCOME TO MET TOWER1 bedroom | 1 bath | 872 square feetFeatures: ✓  Large Closets ✓  Granite countertops ✓  City, Water and Queen Anne Views ✓  Stainless steel Energy Star® Whirlpool® appliances ✓  Penthouse Fireplaces ✓  Wood plank-style flooring ✓  Extended Ceiling Height ✓  20+ distinct floorplans including private penthouses ✓  Washer/Dryer ✓  Deluxe kitchens with breakfast bars ✓  Private Balcony/Patio ✓  Central Air ConditioningCommunity Features: ✓  Controlled access to building and garage ✓  Directly across the street from Amazon Doppler ✓  Cats and large dogs welcome, private pet area on rooftop ✓  WI-FI in all common areas ✓  Barolo Restaurant, Pho Bac Restaurant, Petra Bistro, La Caviste Wine Bar & Bridget Singh DDS all On Site ✓  On-site management and maintenance ✓  Stunning New Lobby ✓  Zipcars in Parking Garage ✓  Access to South Lake Union Trolley right outside ✓  Elevator ✓  24 hour concierge service ✓  Underground parking and private garages availableCommunity Info:Met Tower delivers the best of both worlds – the comforts of your own home while providing all the luxury and convenience of a 5-star hotel. Not enough? You will also enjoy a host of newly renovated amenities exclusive for residents; private balcony/patio, 24-hour personalized Concierge Service, Indoor Swimming Pool, Spa, Fitness Center - all opening early 2024! Residents receive a complimentary 24-Hour Fitness membership while the amenities are closed for renovation. Our community is located in the heart of Seattle (98101), we are directly across the street from Amazon so there is no better commute for all you Amazonians! Did we mention that we are in walking distance to some of the most amazing restaurants and retail in all of Seattle, well we are! We also have some of the most convenient transportation within blocks of our community! If that isn’t your style, then our convenient parking garage will be perfect to keep your car at your fingertips to hit the open road.You can’t beat the 360 degrees of breathtaking views; from Elliot Bay and the Olympics to the Cascades, each one of our homes offer views that rival any Instagram account and makes you want to have your iPhone on the ready for the next time the sun sets.Pet Policy:BFF's Welcomed! Monthly Pet Rent of $50. We have no weight limit restriction. Certain breed restrictions apply. Call today for more details! Office Hours:Monday-Sunday: 9:00AM-6:00PMEqual Housing Opportunity7wNyspOPiO"	https://seattle.craigslist.org/see/apa/d/seattle-6-weeks-free-fully-renovated/7703227111.html	True
7703220976	Enjoy Modern Living in Historic Ballard at Ballard Yards	1857	ballard		Seattle	(47.668592, -122.387757)	False	"This is a 1 Bedroom, 1 Bath, Approximately 471 Sq. Ft. See our property details here:https://greystar.leasehomenow.com/92546qCall Now -  show contact info
 x 12OR Text 12 to  show contact info
 to chat!A NEIGHBORHOOD THAT WORKS.Community Info:Over a century ago, Scandinavian immigrants settled in a place that reminded them of home. Tall trees, deep water, productive fishing, unkind weather. And for generations, Ballard has served as the hub of this community, connecting maritime traditions to the feeling of purpose that continues to this day. With a view of Ballard’s history and a look to the future, these modern apartments at Ballard Yards settle seamlessly into place.Features: ‣  Select homes have private balconies/terraces ‣  AC Ports/heating in all units ‣  Deep, wide bathtubs ‣  Solid surface quartz countertops ‣  Open, contemporary floor plan design ‣  Keyless entry system ‣  Wood-style vinyl plank flooring throughout ‣  Stainless steel appliances (French-door style fridge in select homes) ‣  Designer kitchen and bathroom plumbing fixtures ‣  LED lighting throughout ‣  Modern, soft-close cabinetry with upgraded hardware ‣  Oversized vinyl windows ‣  Rolldown shades ‣  Full-height tiled kitchen backsplashes and tiled tub surrounds ‣  Pantries in select kitchens ‣  Front loading, full-sized stacked washer-dryersCommunity Amenities: ‣  Community lounge with kitchenette, decorative fireplace, and games ‣  Gym with weights, cardio equipment and on-demand fitness ‣  Bar and lounge seating, barbeque and firepit ‣  Bike room and storage ‣  On-site parking and storage available ‣  Rooftop deck with views of the harbor ‣  Dog washPet Policy:At Ballard Yards, we welcome your cats and dogs. Your companion will too feel a sense of luxury in these modern apartments with large windows for gazing outside. There is a two pet maximum per home and a deposit fee of $300 and a per pet rent of $50. Some breed restrictions may apply. Please contact the leasing office for more information. Office Hours:Monday-Friday: 9:00AM-6:00PMSaturday-Sunday: 10:00AM-5:00PMBallard Yards2421 NW Market Street, Seattle, WA, 98107 We do not accept Comprehensive Reusable Tenant Screening Reports as defined by and pursuant to RCW 59.18.* Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Pricing and availability are subject to change. Rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.Equal Housing Opportunityh4hj3icYzPP"	https://seattle.craigslist.org/see/apa/d/seattle-enjoy-modern-living-in-historic/7703220976.html	True
7702013531	Need a fresh start? Check out our updated 1 Bed in Udistrict with W/D!	1695	ravenna		Seattle	(47.668604, -122.311917)	False	"University Flats! #102 
5521 15th Ave NE

Renovated new 1 Bed in the Udistrict!! Get 1 Month FREE RENT + $250 Gift Card with a 12-Month Lease.

✔️ Stainless Steel Appliances
✔️ Washer/Dryer
✔️ Dishwasher
✔️ Microwave
✔️ Corner Unit

SCHEDULE TOUR ONLINE:
https://showmojo.com/l/776bf13071

Call or Text for a Tour - 𝟐𝟎𝟔-𝟒𝟗𝟓-𝟑𝟐𝟐𝟖"	https://seattle.craigslist.org/see/apa/d/seattle-need-fresh-start-check-out-our/7702013531.html	True
7702013355	A deal this good doesn't come around every day. 2Bed with W/D in Udist	2495	ravenna		Seattle	(47.668604, -122.311917)	False	"University Flats #402
5521 15th Ave NE

Spacious 2 Bed in Udistrict with W/D and all new appliances and renovations! Get 1 Month FREE + $250 Gift Card with a 12-Month Lease.

✔️Washer/Dryer
✔️Stainless Steel Appliances
✔️Brand New Corner Unit
✔️Top Floor
✔️Community Courtyard Patio

SCHEDULE TOUR ONLINE:
https://showmojo.com/l/ show contact info


Call or Text for a Tour - 𝟐𝟎𝟔-𝟒𝟗𝟓-𝟑𝟐𝟐𝟖"	https://seattle.craigslist.org/see/apa/d/seattle-deal-this-good-doesnt-come/7702013355.html	True
7702643738	1.5 Months Free + $750! Classic Style Two-Bedroom. Apply Now!	2924	ballard		Ballard	(47.6701, -122.3763)	False	"AVA is a living space steps from the energy of Ballard – where bars and clubs converge with galleries and restaurants, where sushi meets tacos, and music collides with performing arts. Oh yeah, and just blocks from the 44, 17 and Rapid Ride D bus lines, we're a straight shot to Downtown Seattle. From True North Roasting House and Great Notion Brewing to Ballard Corners Park and Majestic Bay Theatres, there will always be opportunities to have unique experiences. Our chic studios and 1- and 2-bedroom Seattle apartments feature an urban-inspired design that extends beyond your walls to social spaces to connect, relax and play. Plus, our technology package, AVAConnect, offers high-speed and common area WiFi, digital resident services including the ability to submit service requests and pay your rent online, package service, and more. Now with our Furnished+ program, apartment living is easier than ever before. Appreciate the stylish furnishings and enjoy the convenience of pre-installed Wi-Fi and cable TV, flexible lease-terms, and utilities that are included in your rent. With Furnished+, you can step right into the life you want to live, without all the hassle. There are chill spaces with Wi-Fi, flat screens and comfy seating to hang with your friends or unwind alone, an awesome fitness center, a pet run for your pooch, and lots of resident parking and bike storage. And did we mention the Rooftop deck? Our Seattle apartments have the latest features and amenities and are just blocks from the best local hotspots, including the True North Roasting House, Great Notion Brewing, Ballard Corners Park and Majestic Bay Theatres. Stroll around Seattle and discover what's in store for you. So what are you waiting for? Dive in and make our Seattle apartments your new home today.-In-Unit Washer/Dryer-Pet Friendly-High-Speed WiFi-AVAConnect Technology Package-Stainless Steel Appliances-Parking-Fitness Center-Green CommunityCall:  show contact info
Visit https://avalon-communities.com/ebat5uge/ava-ballard to learn more.Prices and availability are subject to change."	https://seattle.craigslist.org/see/apa/d/seattle-15-months-free-750-classic/7702643738.html	True
7696170452	Eastlake 1 Bdrm Parking included	1625	eastlake		Seattle	(47.641249, -122.32697)	False	This 1 bedroom 1 Bath has fresh paint and professionally cleaned carpets. It’s in a small 6 unit building that’s very quiet. The apt has 2 storage areas included. 1 is in the apt under a a stairwell and a bigger locker in the basement. The apt has a small deck off the living area looking towards Lake Union. A 1 year lease is required and No Pets and Non Smokers only please. A parking stall is also included w your rent as is water sewer garbage costs. If 2 people rent add $85.00 for water costs. The apt is a 1/2 block from the bus to downtown and Amazon or to the UW and its campus. Nice apt in a great neighborhood close to work or school. Thanks for looking.	https://seattle.craigslist.org/see/apa/d/seattle-eastlake-bdrm-parking-included/7696170452.html	True
7697029634	Eastlake 1 Bdrm w parking & Storage	1625	eastlake		Seattle	(47.641205, -122.326992)	False	The apt is located between Downtown and the UW for an easy commute both ways. Fresh paint and professionally cleaned carpet. A deck off the living area for afternoon sun. The apt comes with off street parking and 2 storage areas.1 in the unit and 1 in the basement. A 1 year lease is required and No Pets and Non Smokers only. The apt is in a 6 unit building so very quiet and easy. I pay water sewer costs and tenant pays electricity & cable. Eastlake is a great area, close to Lake Union and the UW campus. The apt is clean and ready to rent.	https://seattle.craigslist.org/see/apa/d/seattle-eastlake-bdrm-parking-storage/7697029634.html	True
7712218832	Greenlake 1bd - Acton ~Walk to Whole Foods!	1695	ravenna		seattle	(47.673959, -122.318192)	False	"Acton (Greenlake)   ***AVAILABLE NOW!
1 bd $1695, Top Floor! dishwasher, covered balcony! laundry facility in the building, elevator, near Yuen Lui, Hawthorne Stereo, Olympic Pizza & Pasta, Salvatore Ristorante Italiano, El Camion, India Bistro, Roosevelt Barber shop, Derby salon, parking available, walk to Greenlake, Whole Foods is directly across the street! Close to UW! Near transit, I-5,  cat ok   920 NE 63rd  Seattle WA 98115 ***CALL  show contact info

https://www.cornellandassociates.com/legal-disclosure"	https://seattle.craigslist.org/see/apa/d/seattle-greenlake-1bd-acton-walk-to/7712218832.html	True
7712218689	Greenlake 2 bd - Acton - across the street from Whole Foods!	1995	greenlake		Greenlake	(47.673959, -122.318192)	False	"*Acton (Greenlake) ***AVAILABLE NOW
2 BD $1995, Corner unit! elevator, dishwasher, laundry facility on-site, near Salvatore Ristorante Italiano, Olympic Pizza & Pasta, El Camion, India Bistro, Roosevelt Barber shop, Derby Salon, parking available, walk to Greenlake, Whole Foods is directly across the street! Close to UW! Near transit, I-5, shops, restaurants, 920 NE 63rd  Seattle 98115 ***CALL  show contact info

https://www.cornellandassociates.com/legal-disclosure"	https://seattle.craigslist.org/see/apa/d/seattle-greenlake-bd-acton-across-the/7712218689.html	True
7712218050	University District 2bd! - 4222 Apts~ Near UW!	1795	university		University District	(47.657969, -122.320715)	False	"*4222 Apts (University District)***AVAILABLE NOW!
2 bd/1Ba's FROM $1795 (includes w/s/g) Juliet balcony! View of downtown Seattle! Near University of Washington and University Village! Blocks away from the Ave! Walking distance to restaurants, movie theater, access to I-5, laundry onsite, parking available, 4222 7th Ave NE Seattle 98105 – NO PETS / NO SMOKING -Please call  show contact info
 for a viewing today! 
https://www.cornellandassociates.com/legal-disclosure"	https://seattle.craigslist.org/see/apa/d/seattle-university-district-2bd-apts/7712218050.html	True
7710842504	Looking for a quiet place to unwind? Make your home with us today!	2212	green lake		Seattle	(47.681075, -122.324819)	False	"Welcome to The Loop at Green Lake Rental Information  Pricing: $2212/Month | 1 Bedroom 1 Bath | 560 - 648 sq ftLease Term: 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month show contact info
Apartment Amenities   ❖ Accent Walls❖ Bay Windows❖ Designer finishes❖ Dining Area❖ Double Pane Windows❖ Energy Efficient Appliances❖ Granite Countertop(s)❖ Handicap Access Units❖ High Ceilings❖ Stove❖ Luxury Vinyl Flooring❖ Office❖ Quartz Countertops❖ Stainless Steel Appliances❖ Tile backsplashes❖ Views of Green Lake in Select Units❖ Water-saving toiletsCommunity Features  ❖ 24 Hour Availability❖ Affordable Housing❖ Bicycle Storage❖ Composting❖ Corporate Housing❖ Elevator❖ Green built❖ Gym Discount❖ Online leases & rent payments❖ Roof Top Deck❖ On-Site Retail❖ Over-sized Windows❖ Package Service❖ Pet friendly❖ Planned Social Activities❖ Recycling❖ Resident mobile service app❖ Solar panels❖ Spacious rooftop deck with views of Green Lake (available to reserve)❖ Underground secured parkingAbout CommunityDescription: Start your morning with a view of the lake or a beautiful tree-lined street just outside your oversized windows. Brew coffee in your well-appointed open kitchen or step outside for a latte from Retreat. Wind down after a busy day with takeout from one of the nearby gourmet grocery stores or bring a picnic to the beautiful rooftop deck. Our studio and one-bedroom apartments offer layouts with open floor plans designed with your active urban lifestyle in mind.  Location: 407 NE 73rd St  Seattle, WA 98115  show contact info
Office Hours: Mon - Fri: 9:00 AM - 6:00 PMAdditional InformationPet Policy: 2 pets per apartment home

- $500 pet deposit 
- $50 pet rent per pet 
The following breed restrictions apply - Akita, Alaskan Malamute, Chow, Dalmatian, Doberman Pinscher, German Shepherd, Great Dane, Husky, Rottweiler, Saint Bernard, Wolf Dog Hybrids and all Pit Bull breeds. Website: https://theloopgreenlake.com/EQUAL HOUSING OPPORTUNITY45F54CC488D24F"	https://seattle.craigslist.org/see/apa/d/seattle-looking-for-quiet-place-to/7710842504.html	True
7712209635	University District 2bd! - Huang Apts~ Near UW!	1825	university		University District	(47.658418, -122.320692)	False	"*4244 (University District)***AVAILABLE NOW!
2 bd/1Ba's FROM $1825 (includes w/s/g) Juliet balcony! View of downtown Seattle! Near University of Washington and University Village! Blocks away from the Ave! Walking distance to restaurants, movie theater, access to I-5, laundry onsite, parking available, 4244 7th Ave NE Seattle 98105 – NO PETS / NO SMOKING -Please call  show contact info
 for a viewing today! 
https://www.cornellandassociates.com/legal-disclosure"	https://seattle.craigslist.org/see/apa/d/seattle-university-district-2bd-huang/7712209635.html	True
